year,conference,district,meeting,state,members_total,members_general,members_white,members_black,members_indian,url
1789,NA,NA,West New River,NA,305,NA,299,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Greenbrier,NA,227,NA,222,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Bottetourt,NA,40,NA,40,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Halifax,NA,524,NA,470,54,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Portsmouth,NA,953,NA,480,473,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Sussex,NA,1808,NA,1300,508,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Brunswick,NA,1500,NA,1182,318,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Amelia,NA,908,NA,754,154,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Mecklenburg,NA,790,NA,98,692,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Cumberland,NA,404,NA,394,10,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Bedford,NA,241,NA,221,20,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Orange,NA,687,NA,616,71,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Hanover,NA,680,NA,497,183,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Williamsburg,NA,324,NA,274,50,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Gloucester,NA,719,NA,657,62,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Lancaster,NA,874,NA,630,244,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Fairfax,NA,550,NA,474,76,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Berkley,NA,361,NA,325,36,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Alleghany,NA,520,NA,499,21,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Rockingham,NA,84,NA,79,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Northampton,NA,444,NA,360,84,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Lexington,NA,423,NA,402,21,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Danville,NA,440,NA,410,30,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Bath,NA,434,NA,400,34,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Frederick,NA,378,NA,322,56,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Montgomery,NA,751,NA,648,103,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Annapolis,NA,269,NA,128,141,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Calvert,NA,1852,NA,943,909,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Baltimore,NA,937,NA,719,218,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Harford,NA,561,NA,451,110,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Cecil,NA,509,NA,257,252,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Kent,NA,1253,NA,616,637,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Talbot,NA,1614,NA,1006,608,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Dorchester,NA,1032,NA,685,347,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Annamessex,NA,145,NA,135,10,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Somerset,NA,448,NA,400,48,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Caroline,NA,934,NA,705,229,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Dover,NA,736,NA,509,227,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Chester,NA,246,NA,228,18,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Wilmington,NA,62,NA,43,19,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Bristol,NA,53,NA,51,2,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Little York,NA,151,NA,151,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Philadelphia,NA,273,NA,256,17,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Huntingdon,NA,189,NA,185,4,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Redstone,NA,290,NA,290,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Salem,NA,704,NA,680,24,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Trenton,NA,535,NA,527,8,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Elizabethtown,NA,229,NA,216,13,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Flanders,NA,283,NA,281,2,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,New York,NA,360,NA,290,70,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Long Island,NA,224,NA,215,9,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,New Rochelle,NA,731,NA,725,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Dutchess,NA,203,NA,200,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Columbia,NA,61,NA,60,1,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Cambridge,NA,154,NA,154,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Coeyman's Patent,NA,10,NA,10,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1789,NA,NA,Newburg,NA,261,NA,257,4,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=43
1790,NA,NA,Washington,NA,939,NA,807,132,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Richmond,NA,572,NA,543,29,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Burke,NA,574,NA,554,20,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Savannah Circ.,NA,209,NA,206,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Cherokee,NA,202,NA,194,8,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Seleuda,NA,255,NA,250,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Bush River,NA,159,NA,149,10,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Broad River,NA,495,NA,400,95,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Santee,NA,427,NA,334,93,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Edisto,NA,651,NA,530,121,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Charleston,NA,128,NA,51,77,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Georgetown,NA,54,NA,43,11,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Great Pee Dee,NA,217,NA,174,43,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Little Pee Dee,NA,770,NA,737,33,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Bladen,NA,228,NA,167,61,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,New Hope,NA,490,NA,416,74,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Tar River,NA,1320,NA,1100,220,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,New River,NA,1511,NA,1019,492,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Roanoke,NA,1247,NA,834,413,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Bertie,NA,731,NA,634,97,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Camden,NA,803,NA,585,218,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Caswell,NA,513,NA,469,44,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Guilford,NA,455,NA,430,25,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Yadkin,NA,304,NA,296,8,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Salisbury,NA,467,NA,438,29,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Anson,NA,545,NA,495,50,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Lincoln,NA,189,NA,185,4,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Holston,NA,464,NA,450,14,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Niv River,NA,323,NA,308,15,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Greenbrier,NA,207,NA,204,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Bottetourt,NA,115,NA,115,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Mecklenburg,NA,510,NA,480,30,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Greensville,NA,1076,NA,776,300,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Brunswick,NA,942,NA,676,266,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Sussex,NA,835,NA,690,145,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Surry,NA,921,NA,677,244,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Portsmouth,NA,1642,NA,949,693,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Amelia,NA,898,NA,740,158,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Cumberland,NA,385,NA,351,34,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Bedford,NA,520,NA,370,150,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Orange,NA,636,NA,527,109,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Hanover,NA,897,NA,717,180,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Williamsburg,NA,691,NA,536,155,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Gloucester,NA,1018,NA,918,100,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Lancaster,NA,1013,NA,713,300,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Fairfax,NA,950,NA,775,175,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Berkley,NA,856,NA,743,113,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Alleghany,NA,395,NA,374,21,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Rockingham,NA,335,NA,287,48,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Clarksburg,NA,269,NA,265,4,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Ohio,NA,260,NA,260,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Northampton,NA,684,NA,525,159,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Bath,NA,364,NA,324,40,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Frederick,NA,558,NA,470,88,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Montgomery,NA,1110,NA,771,339,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Severn,NA,1225,NA,865,360,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=46
1790,NA,NA,Calvert,NA,1984,NA,814,1170,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Annapolis,NA,307,NA,122,185,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Baltimore Town and Point,NA,1124,NA,973,151,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Harford,NA,554,NA,362,192,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Baltimore circuit,NA,930,NA,750,180,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Cecil,NA,1126,NA,794,332,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Kent,NA,1191,NA,780,411,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Talbot,NA,1326,NA,794,532,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Dorchester,NA,1183,NA,780,403,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Somerset,NA,606,NA,522,84,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Annamessex,NA,346,NA,300,46,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Caroline,NA,1287,NA,937,350,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Milford,NA,1115,NA,879,236,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Dover,NA,1239,NA,889,350,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Wilmington,NA,60,NA,40,20,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Chester,NA,326,NA,317,9,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Philadelphia,NA,239,NA,215,24,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Bristol,NA,60,NA,53,7,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Little York,NA,195,NA,190,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Huntingdon,NA,194,NA,190,4,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Redstone,NA,340,NA,334,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Pittsburg,NA,97,NA,97,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Salem,NA,954,NA,933,21,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Burlington,NA,365,NA,353,12,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Trenton,NA,462,NA,429,33,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Elizabethtown,NA,253,NA,237,16,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Flanders,NA,329,NA,322,7,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Newburg,NA,332,NA,324,8,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Long Island,NA,277,NA,268,9,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,New York,NA,624,NA,522,102,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,New Rochelle,NA,774,NA,774,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Dutchess,NA,410,NA,405,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Columbia,NA,382,NA,379,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Cambridge,NA,300,NA,300,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Albany,NA,267,NA,264,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Fairfield,NA,105,NA,105,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Litchfield,NA,67,NA,66,1,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,New Haven,NA,9,NA,9,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Limestone,NA,66,NA,66,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Lexington,NA,456,NA,424,32,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Madison,NA,220,NA,212,8,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Danville,NA,348,NA,322,26,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1790,NA,NA,Cumberland,NA,282,NA,241,41,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=47
1791,NA,NA,Charleston,NA,185,NA,66,119,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Kingston,NA,200,NA,116,84,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Little Pee Dee,NA,820,NA,765,55,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Great Pee Dee,NA,366,NA,317,49,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Santee,NA,480,NA,354,126,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Edisto,NA,671,NA,550,121,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Catawba,NA,240,NA,220,20,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Cherokee,NA,382,NA,372,10,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Bush River,NA,215,NA,200,15,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Broad River,NA,545,NA,450,95,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Union,NA,120,NA,120,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Seleuda,NA,305,NA,300,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Washington,NA,735,NA,621,114,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Richmond,NA,573,NA,501,72,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Burke,NA,615,NA,572,43,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Savannah,NA,327,NA,323,4,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,West New River,NA,336,NA,320,16,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Russell,NA,84,NA,79,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Holston,NA,146,NA,140,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Green,NA,343,NA,340,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Yadkin,NA,426,NA,401,25,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Salisbury,NA,543,NA,519,24,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Anson,NA,206,NA,150,56,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Lincoln,NA,441,NA,429,12,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Roanoke,NA,888,NA,536,352,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Pamlico,NA,424,NA,374,50,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Guilford,NA,456,NA,420,36,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Caswell,NA,539,NA,508,31,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,New Hope,NA,618,NA,510,108,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Bladen,NA,289,NA,232,57,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,Tar River,NA,817,NA,655,162,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=50
1791,NA,NA,East New River,NA,1626,NA,1160,466,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Contentney,NA,341,NA,293,48,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Bertie,NA,770,NA,650,120,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Camden,NA,814,NA,585,229,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Banks,NA,438,NA,408,30,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Bottetourt,NA,229,NA,214,15,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Greenbrier,NA,73,NA,73,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Halifax,NA,101,NA,93,8,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Franklin,NA,314,NA,287,27,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Mecklenburg,NA,503,NA,478,25,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Cumberland,NA,422,NA,385,37,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Amelia,NA,783,NA,651,132,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Brunswick,NA,827,NA,627,200,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Greensville,NA,1103,NA,720,383,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Sussex,NA,814,NA,606,208,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Portsmouth,NA,1393,NA,819,574,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Surry,NA,1475,NA,770,705,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Bedford,NA,472,NA,383,89,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Amherst,NA,465,NA,335,130,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Orange,NA,584,NA,530,54,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Hanover,NA,761,NA,640,121,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
1791,NA,NA,Essex,NA,268,NA,248,20,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=51
